segment_id,s_center,centerline_x,centerline_y,psi_center,kappa_signed_centerline,kappa_abs_centerline,width,d_left,d_right,left_proj_x,left_proj_y,right_proj_x,right_proj_y,left_bd_idx,right_bd_idx,mean_curvature_30,max_curvature_30,straight_indicator_30,compound_indicator_30,accum_heading_change_30
40,32.92193305035382,-50.79245338969534,16.0525313188395,-0.8713716367659412,-0.0013588729233752045,0.0013588729233752045,1.5363613769795146,0.7647388837913508,0.7716224931881638,-51.373385348637285,15.55515085762882,-50.12530220505312,16.4581216345374,135,1867,0.061460767401717686,0.2708599831925658,0.13333333333333333,0.23333333333333334,1.517555452217039
41,33.74498137661267,-50.2625791953978,15.422779900571868,-0.8719685874721964,2.593372485441105e-05,2.593372485441105e-05,1.5601501560829312,0.7700737903374959,0.7900763657454353,-50.884774229869926,14.966206292939418,-49.62795756137828,15.895657679225488,138,1864,0.07450023983256648,0.3925430458488391,0.13333333333333333,0.25,1.8395189310022928
42,34.56802970287151,-49.733616109905554,14.792440431974821,-0.871328947348271,-0.001626259724683975,0.001626259724683975,1.5104362820809043,0.7463409606780593,0.7640953214028449,-50.31675358740742,14.32625834881117,-49.22561537973791,15.375501503685069,141,1861,0.08644756630677017,0.3925430458488391,0.13333333333333333,0.26666666666666666,2.1345157427381327
43,35.39107802913036,-49.20314896761583,14.16361951216864,-0.874645568161123,-0.0045172683556223316,0.0045172683556223316,1.5303071650879292,0.7730129796478391,0.7572941854400902,-49.84691149522365,13.728476720496165,-48.58972210499628,14.610548709515196,144,1857,0.09553555550529845,0.3925430458488391,0.13333333333333333,0.2833333333333333,2.358911371705348
44,36.214126355389205,-48.678520040883576,13.529955341849808,-0.8787648076669851,-0.00037185279682959204,0.00037185279682959204,1.5484524861102396,0.7679119722392806,0.7805405138709589,-49.19173989597602,12.945789654039142,-48.03913980780994,13.981683401821751,148,1854,0.10265373620442461,0.3925430458488391,0.13333333333333333,0.3,2.5346695730180624
45,37.037174681648054,-48.15318124542411,12.896701132658826,-0.8752576738052136,0.0022994516604893335,0.0022994516604893335,1.5629885855000154,0.7586031417963094,0.8043854437037059,-48.694870944094234,12.36183256286398,-47.54165592100458,13.419348848561452,151,1851,0.11202903196574682,0.3925430458488391,0.13333333333333333,0.31666666666666665,2.7661592175541987
46,37.860223007906896,-47.62395880633955,12.26653935777547,-0.8749796879860273,-0.0010305980227289203,0.0010305980227289203,1.5438836659458586,0.7675020809218626,0.776381585023996,-48.21006926465238,11.771003835703365,-47.085919409963736,12.833486144266788,154,1848,0.12718283421293422,0.4569135190761111,0.13333333333333333,0.3333333333333333,3.1403285648343524
47,38.683271334165745,-47.09814696930606,11.633432426000594,-0.876954137760519,-0.0006683321308115355,0.0006683321308115355,1.5582311799712927,0.7823250487812826,0.7759061311900102,-47.73434278960556,11.174913167053894,-46.45042039816864,12.068052078184438,157,1844,0.14329428937803648,0.4843742529757974,0.1,0.35,3.5381437510513085
48,39.50631966042459,-46.571340201120634,11.001093052650768,-0.8760798272693262,-0.0014558095163257573,0.0014558095163257573,1.541472933434144,0.763667145379904,0.77780578805424,-47.174019161270486,10.531422440513513,-45.97093744481152,11.49558107337194,160,1841,0.15495488492432993,0.4843742529757974,0.06666666666666667,0.36666666666666664,3.8260607604780525
49,40.32936798668344,-46.04438172713464,10.36885814203379,-0.8793505409320462,0.0005757774459575091,0.0005757774459575091,1.5585532982817933,0.7855989370795493,0.772954361202244,-46.70394234541057,9.933631486891874,-45.49714227552203,10.919946217658303,163,1838,0.1632503768587005,0.4843742529757974,0.03333333333333333,0.38333333333333336,4.030888483040377
50,41.15241631294228,-45.52172465046939,9.733088641503118,-0.8751320419429404,0.0036366524079405804,0.0036366524079405804,1.55423243908067,0.7773794232683009,0.7768530158123692,-46.04841233069278,9.150967001722018,-44.86164127226893,10.154615149262684,167,1834,0.16942333486953415,0.4843742529757974,0.03333333333333333,0.4,4.18330776580686
51,41.97546463920113,-44.989463164192166,9.105336768976285,-0.8733642595769648,0.0020352018501474394,0.0020352018501474394,1.5515464192706414,0.7592721743673505,0.792274244903291,-45.53593093762238,8.575313998435673,-44.36367477165996,9.592079444839648,170,1831,0.17087473088211416,0.4843742529757974,0.03333333333333333,0.4166666666666667,4.2191448375736424
52,42.79851296545997,-44.464640858547114,8.471513773637854,-0.8717819029902149,0.0021347684585957616,0.0021347684585957616,1.5493339743368917,0.7791598363170122,0.7701741380198794,-45.06626952118206,7.976338746070991,-43.90826159341927,9.00655378265822,173,1828,0.1756989763539367,0.4843742529757974,0.03333333333333333,0.45333333333333337,4.338262452405003
53,43.62156129171882,-43.93051539493525,7.845591955564143,-0.86985022436337,-0.000984149241957208,0.000984149241957208,5.661690495695568,4.878108078192579,0.7835824175029893,-47.682402421827206,4.727795775424425,-43.41022272083741,8.444031059676671,274,1825,0.18459985334025053,0.4843742529757974,0.03333333333333333,0.46923076923076923,4.558038009579647
54,44.44460961797766,-43.403198226145896,7.213741707696907,-0.8734019077629784,-0.005006086589517061,0.005006086589517061,4.629459431741021,4.563494759640191,0.06596467210083024,-46.834418191637575,4.2032555551991955,-39.89218316580547,2.920493149316291,270,1797,0.19610329997574777,0.4843742529757974,0.0,0.48518518518518516,4.842074784566265
55,45.26765794423651,-42.873421443604215,6.583908476392465,-0.8780907267405877,-0.011746596274400709,0.011746596274400709,4.513389387529816,4.467978873638949,0.045410513890867144,-46.322526817788585,3.743697436441116,-39.89218316580547,2.920493149316291,267,1797,0.20900874007064896,0.4843742529757974,0.0,0.5011904761904762,5.160728810658531
56,46.09070627049535,-42.35203367459528,5.947117998578715,-0.8927379405687462,-0.03187060320129962,0.03187060320129962,4.558697516299027,4.4800554639083385,0.078642052390689,-45.90175938330811,3.2122128401045846,-39.826743136873674,2.6865141045827743,264,1796,0.21990729981304544,0.4843742529757974,0.0,0.5172413793103449,5.429830051296874
57,46.9137545967542,-41.840938651692625,5.302045856739159,-0.9305528199839667,-0.0904080508443915,0.0904080508443915,4.656718259062689,4.608700492934466,0.04801776612822306,-45.4865417851219,2.4812657408796515,-39.774940680188685,2.448226114675505,260,1795,0.22741377891675552,0.4843742529757974,0.0,0.5172413793103449,5.6151759031690425
58,47.736802923013045,-41.36947059316114,4.628103961982764,-1.0415583304243483,-0.16345755976195697,0.16345755976195697,4.73329013725134,4.703062988233146,0.03022714901819401,-45.42153386771832,2.2406764150646983,-39.696612358200326,1.708127888735533,259,1792,0.23151958289185298,0.4843742529757974,0.0,0.5172413793103449,5.716554155858569
