segment_id,mean_curvature_30,max_curvature_30,straight_indicator_30,compound_indicator_30,accum_heading_change_30
205,0.025762001733727665,0.3829292099545624,0.06666666666666667,0.20833333333333331,0.6361011722406611
206,0.016159635793224117,0.12729026556617962,0.06666666666666667,0.20833333333333331,0.3990048357769692
207,0.01563005778467479,0.11140292530969989,0.06666666666666667,0.08333333333333333,0.3859287869701688
208,0.018489462696239904,0.11140292530969989,0.06666666666666667,0.1,0.4565316397669684
209,0.020178856438914386,0.11140292530969989,0.06666666666666667,0.11666666666666667,0.49824522053598047
210,0.02216600051224727,0.11140292530969989,0.06666666666666667,0.13333333333333333,0.547310688643735
211,0.026257353404395903,0.12496140887310377,0.06666666666666667,0.15,0.6483321231442515
212,0.03046168250248018,0.1262964377426241,0.06666666666666667,0.16666666666666666,0.7521431039608404
213,0.030529524388360332,0.1262964377426241,0.06666666666666667,0.16666666666666666,0.7538182184795574
214,0.038243093354012866,0.23232058719908705,0.06666666666666667,0.18333333333333332,0.9442774192794321
215,0.08078891167881827,1.2781833553558535,0.06666666666666667,0.2,1.9947953561257523
216,0.114107238321577,1.2781833553558535,0.06666666666666667,0.21666666666666667,2.8174731454377944
217,0.11489635516939194,1.2781833553558535,0.03333333333333333,0.23333333333333334,2.836957584462297
218,0.11887262970974602,1.2781833553558535,0.03333333333333333,0.25,2.93513756761782
219,0.12487302156466985,1.2781833553558535,0.03333333333333333,0.26666666666666666,3.0832959418105883
220,0.12767645594360996,1.2781833553558535,0.03333333333333333,0.2833333333333333,3.152516801011483
221,0.12784367858331633,1.2781833553558535,0.03333333333333333,0.2833333333333333,3.1566457704231707
222,0.1278256777032878,1.2781833553558535,0.03333333333333333,0.2833333333333333,3.15620130259781
223,0.12790525213287493,1.2781833553558535,0.03333333333333333,0.2833333333333333,3.1581661106303525
224,0.12790940076217752,1.2781833553558535,0.03333333333333333,0.2833333333333333,3.158268546302464
225,0.1278688660810065,1.2781833553558535,0.03333333333333333,0.2833333333333333,3.157267686257667
226,0.12776469676528024,1.2781833553558535,0.06666666666666667,0.2833333333333333,3.1546955948289854
227,0.1277919300872454,1.2781833553558535,0.06666666666666667,0.2833333333333333,3.1553680250308433
228,0.12767950183662496,1.2781833553558535,0.06666666666666667,0.2833333333333333,3.152592008525922
229,0.12774659866012125,1.2781833553558535,0.06666666666666667,0.2833333333333333,3.154248726374199
230,0.12762112727636996,1.2781833553558535,0.06666666666666667,0.2833333333333333,3.1511506560025015
231,0.12738345103115326,1.2781833553558535,0.06666666666666667,0.2833333333333333,3.145282084927988
232,0.1273283527505848,1.2781833553558535,0.06666666666666667,0.2833333333333333,3.1439216284999407
233,0.1264816572619796,1.2781833553558535,0.06666666666666667,0.26666666666666666,3.1230154893575177
234,0.12410093017426822,1.2781833553558535,0.06666666666666667,0.25,3.064231886012919
235,0.12116979703314996,1.2781833553558535,0.06666666666666667,0.23333333333333334,2.991857959237743
236,0.11816384178049687,1.2781833553558535,0.06666666666666667,0.21666666666666667,2.9176365660525896
237,0.11458371994358942,1.2781833553558535,0.06666666666666667,0.2,2.829238167482507
238,0.11161275921087081,1.2781833553558535,0.06666666666666667,0.18333333333333332,2.755880839729163
239,0.10999965688514773,1.2781833553558535,0.06666666666666667,0.16666666666666666,2.716051004651045
240,0.10811558698385768,1.2781833553558535,0.06666666666666667,0.15,2.669530587286701
241,0.10399375953337582,1.2781833553558535,0.06666666666666667,0.13333333333333333,2.567756691759296
242,0.09986591790626448,1.2781833553558535,0.06666666666666667,0.11666666666666667,2.4658342974916287
243,0.09975590009561647,1.2781833553558535,0.06666666666666667,0.11666666666666667,2.4631177982442525
244,0.09204382399162443,1.2781833553558535,0.06666666666666667,0.1,2.272695458363108
245,0.04945755538593464,1.0012102979122866,0.1,0.08333333333333333,1.2211787454374294
