x,y,s
-55.08766577770196,-0.06231048935067207,81.04508816739258
-55.122062512653805,-0.30683110391728263,81.29201622639637
-55.14936249761531,-0.5525309685707924,81.53922810448812
-55.172584686636505,-0.7984566825157486,81.78624779366748
-55.18959532599597,-1.0447264239967566,82.03310432572718
-55.21689531095747,-1.2904262886502664,82.28031620381893
-55.23763468663651,-1.5364895135551606,82.52725188847012
-55.23763468663651,-1.7837013916468862,82.77446376656184
-55.23763468663651,-2.030913269738619,83.02167564465357
-55.23537697172357,-2.27800010397803,83.26877279342523
-55.208076986762066,-2.523699968631526,83.51598467151696
-55.180777001800564,-2.76939983328505,83.76319654960872
-55.16066058761023,-3.0154975609980283,84.01011508213588
-55.13336060264873,-3.261197425651538,84.25732696022763
-55.091867117706535,-3.5045387901312424,84.50418061922318
-55.051011256144996,-3.747986106973393,84.75103239155139
-54.99738347025234,-3.9893111434903332,84.99824426964314
-54.9369469949777,-4.228750282226152,85.24519298638849
-54.86339797957683,-4.464557457607253,85.4922040825515
-54.78522271963506,-4.699083237432575,85.73941596064323
-54.70704745969328,-4.933609017257911,85.98662783873498
-54.61196883012872,-5.161578846904103,86.23363024566412
-54.50526291795059,-5.384339853396241,86.48062947179075
-54.39341546277365,-5.6045364234530055,86.72760392936546
-54.272375787475454,-5.819694018503142,86.97447108737569
-54.14552503758175,-6.0316534766770395,87.22148915282429
-54.002938119145526,-6.233411970821429,87.46854687739194
-53.85067484614866,-6.4281417403104015,87.71573868030812
-53.682894579603584,-6.609570776794488,87.96285548087312
-53.50808938421507,-6.7843759721830175,88.21006735896485
-53.33328418882654,-6.959181167571547,88.45727923705658
-53.15847899343801,-7.133986362960062,88.70449111514831
-52.98367379804948,-7.308791558348588,88.95170299324005
-52.807619464879075,-7.482271977990411,89.19886808832263
-52.62285100350402,-7.64651061032378,89.44607996641436
-52.4342972823082,-7.806198650905802,89.69316856607391
-52.239160038174724,-7.957972063009638,89.94038044416565
-52.04017076093907,-8.104401064670999,90.18743951601348
-51.83447804500902,-8.24152954195766,90.43465139410522
-51.62565195795707,-8.37351915554786,90.68169307627468
-51.41440138329297,-8.501532504952408,90.92870364876437
-51.19801646732299,-8.621022100567604,91.17588818573952
-50.976551652363554,-8.730326799913225,91.42285818708392
-50.75505889077408,-8.839575467922643,91.66982845836847
-50.52915382161776,-8.93997772088101,91.91704033646019
-50.30324875246144,-9.04037997383936,92.16425221455191
-50.07404693637109,-9.13228214207226,92.41119245231202
-49.842003514427816,-9.216857727164488,92.65816852253106
-49.604552289607255,-9.284471202434762,92.9050585105964
-49.367453665157,-9.353357676921405,93.15196153626317
-49.131331705479006,-9.425770221129905,93.3989375602026
-48.893778464524324,-9.4930153857865,93.64582509422925
-48.65129517515005,-9.539672783425228,93.892756376938
-48.407658508474555,-9.579389134001794,94.1396089925852
-48.16632859640151,-9.632987578702672,94.38681926691767
-47.92384530702725,-9.6796449763414,94.6337505496264
-47.67999291520929,-9.718063088809036,94.8806107132027
-47.433909098402125,-9.738430669761566,95.12753597162768
-47.18819532284279,-9.765479487960867,95.37473406641323
-46.94249545818929,-9.792779472922351,95.62194594450496
-46.69587626736275,-9.803480669761552,95.86879719707973
-46.448664389271016,-9.803480669761552,96.11600907517146
-46.20145251117928,-9.803480669761552,96.3632209532632
-45.95424063308754,-9.803480669761552,96.61043283135494
-45.70802818902962,-9.785435503360784,96.857305664286
-45.462328324376124,-9.7581355183993,97.10451754237774
-45.21623059666315,-9.738019104208966,97.3514360749049
-44.970530732009664,-9.710719119247482,97.59864795299663
-44.72785521280599,-9.665218564465892,97.84555220185882
-44.48384800305026,-9.627732149363105,98.09242210632276
-44.240506638570565,-9.586238664420925,98.3392757653183
-43.99693058611115,-9.546157536311505,98.58612752278063
-43.75560554959423,-9.492529750418864,98.83333940087236
-43.5142805130773,-9.438901964526206,99.0805512789641
-43.27295547656039,-9.385274178633562,99.32776315705581
-43.03163044004346,-9.331646392740918,99.57497503514756
-42.79219130130769,-9.271209917466262,99.82192375189285
-42.55086626479076,-9.217582131573621,100.06913562998459
