x_m,y_m,s_m,kappa_radpm,vx_mps
-11.879329465189302,33.725403765865615,404.4891667815441,0.12641253243428827,5.217409263722391
-11.95268818376555,33.79314229799324,404.58916410336894,0.12845774084462414,5.206890351253541
-12.02699688098962,33.85987025445643,404.68916142519384,0.13038042638018524,5.197099889273163
-12.102254571649015,33.92556874860345,404.7891587470187,0.13218080489957593,5.187989319270008
-12.178460863087363,33.99021650519157,404.88915606884353,0.13386174247287994,5.179511010922585
-12.255615955204412,34.053789860387,404.9891533906684,0.13542814205400577,5.171619266176248
-12.333712165091908,34.11625525123232,405.0891507124932,0.13688650316428055,5.164271122752256
-12.412672239961974,34.17751752582324,405.1891480343181,0.1382452540279525,5.1574273640573765
-12.492497105222277,34.23755203770113,405.28914535614297,0.13951297729822143,5.151052625581187
-12.57320311429079,34.29634541218168,405.3891426779678,0.14069761876705805,5.145115097086165
-12.654787547459438,34.35387680497496,405.48913999979266,0.1418061781009764,5.1395860643813345
-12.737245411846601,34.41013041477659,405.5891373216175,0.14284446221415262,5.134439317978773
-12.820569441397126,34.46509548326778,405.6891346434424,0.14381658138096157,5.1296502875524235
-12.904750096882305,34.5187662951153,405.78913196526725,0.14472620356874277,5.125195820930275
-12.98977556589987,34.57114217797147,405.8891292870921,0.1455764460112932,5.121053904313262
-13.07563018891357,34.62222644577596,405.98912660891693,0.14637066839257548,5.1172037965658275
-13.162280605203303,34.672016183679666,406.08912393074183,0.14711265066697185,5.113626264130058
-13.24970641085391,34.720519108824725,406.1891212525667,0.14780675230762957,5.11030390948728
-13.337847397236876,34.76772375229553,406.2891185743915,0.14845712826420046,5.107221099430155
-13.426682983591796,34.81363630907096,406.38911589621637,0.1490677037467599,5.104363880957379
-13.516189555695222,34.8582586451202,406.4891132180412,0.14964211697469632,5.1017198672033395
-13.606340465860686,34.90158829740286,406.5891105398661,0.1501833374870057,5.0992779216577455
-13.697106032938676,34.943618473868895,406.68910786169096,0.15069250313952423,5.0970272239225745
-13.788453542316645,34.98433805345864,406.7891051835158,0.15117051474310392,5.094957146701343
-13.88035108906654,35.023733466702794,406.88910250534065,0.151618473446906,5.093057359541321
-13.972803539510625,35.0618060011801,406.9890998271655,0.15203716944592896,5.09131766795637
-14.065777483471525,35.0985364310439,407.0890971489904,0.15242813153259405,5.0897283991872575
-14.159320630363549,35.13393118850524,407.18909447081523,0.15279338014510482,5.088280670705797
-14.25339917369626,35.16796701593189,407.2890917926401,0.15313428836766751,5.086966070102977
-14.347982446676571,35.20062078653689,407.3890891144649,0.15345184532467607,5.085776464028488
-14.44304292220873,35.23186950437841,407.4890864362898,0.1537463769059965,5.084703655292986
-14.538556212894342,35.261690304359874,407.58908375811467,0.15401594549782624,5.083738190571159
-14.634501071032359,35.29006045222987,407.6890810799395,0.15425862986801253,5.082869326630994
-14.730855003787553,35.31695586510357,407.78907840176436,0.15447262700642067,5.082085048831462
-14.827517538430357,35.34232693288364,407.8890757235892,0.15465601353149186,5.081371965161721
-14.924479635355187,35.36615513392103,407.9890730454141,0.15480731025772684,5.080715493045113
-15.021809192178948,35.388435410358845,408.08907036723895,0.15492619355681872,5.0801004251036845
-15.119490072030539,35.409148640384075,408.1890676890638,0.1550123380399698,5.079510906569476
-15.217505442892321,35.4282791190187,408.28906501088863,0.1550655951401031,5.078930506077187
-15.315837777600132,35.44581455811964,408.3890623327135,0.15508531958063773,5.078350039251399
-15.414468853843305,35.461746086378845,408.4890596545384,0.15507016060891252,5.077777625813617
-15.513379754164646,35.47606824932318,408.5890569763632,0.15501803865272215,5.077230733794253
-15.612544088438533,35.48877774155462,408.68905429818807,0.1549261899180903,5.076727336969573
-15.71185783417033,35.499861210718,408.7890516200129,0.1547911486899721,5.0762862464126135
-15.811301088310344,35.509322814498326,408.8890489418378,0.15460910070202546,5.0759274413143025
-15.9108576430359,35.51716655273593,408.98904626366266,0.15437662627808163,5.0756722109596675
-16.01050829532798,35.52339551877857,409.0890435854875,0.15409123534195918,5.075542916290747
-16.110235115850926,35.52801204919849,409.18904090731235,0.15375156333664358,5.075562488963845
-16.210021448952464,35.53101772379235,409.2890382291372,0.15335775514894645,5.075753848371724
-16.309851912663714,35.53241336558128,409.3890355509621,0.1529120174032673,5.076139143707403
-16.40971239869916,35.53219904081081,409.48903287278694,0.15241772242852386,5.076738740727881
-16.50958929235323,35.53037402970183,409.5890301946118,0.151879026460391,5.077570695512577
-16.609466557376702,35.52693701354438,409.6890275164366,0.1513006454576603,5.07865043838277
-16.709299807842665,35.52189033091706,409.78902483826147,0.1506871257461252,5.079990580823679
-16.80897674708714,35.515247388153824,409.88902216008637,0.1500425617284975,5.0816010975728485
