segment_id,kappa,delta_kappa,delta_psi,d_left,d_right,d_inner,left_bd_idx,right_bd_idx,s_m,x_m,y_m
313,0.0005939032826110887,0.0001320723440023558,0.0008942290742339765,0.23251739349858785,1.31858099227738,1.31858099227738,1049,963,249.7151453452648,16.030802889410904,29.275644739837677
314,0.0007259756266134445,-5.733869636211412e-06,0.0005393656075289854,0.2666550783917581,1.2919856381893418,1.2919856381893418,1052,960,250.5129573112241,15.600802254240577,29.94769464876829
315,0.0007202417569772331,-0.00016388306041782404,0.00045354236193251296,0.28137328030103154,1.265497756307609,1.265497756307609,1055,957,251.31076927718343,15.170202421683781,30.619357278653982
316,0.0005563586965594091,-0.0003276139170492136,7.200457350409195e-05,0.3035005552510886,1.244236707762607,1.244236707762607,1058,953,252.10858124314274,14.739274155104656,31.29073493925901
317,0.00022874477951019548,-0.00037564765336717563,0.0004885302417911852,0.30181621130707875,1.253296906445232,1.253296906445232,1061,950,252.90639320910205,14.30801802131389,31.961953527733975
318,-0.00014690287385698016,-0.000355382174450368,-0.0006095499515317293,0.3342180557884124,1.2392961741706578,0.3342180557884124,1064,947,253.70420517506136,13.876706820557152,32.6331515464712
319,-0.0005022850483073481,-0.00032007503473315316,-0.0010900198485486179,0.34602487871058896,1.2385472106164364,0.34602487871058896,1068,943,254.50201714102067,13.445056542991445,33.304156230223015
320,-0.0008223600830405013,-0.00021186374775957774,-0.0007913560880195014,0.34609304962800574,1.2151504840389507,0.34609304962800574,1071,940,255.29982910697998,13.013836221571822,33.97539142319371
321,-0.001034223830800079,2.5314847130473214e-06,-0.0014219515397972948,0.36927077469642167,1.1849778659124994,0.36927077469642167,1074,937,256.0976410729393,12.583354855863956,34.64708527128565
322,-0.0010316923460870317,0.00016769986656695827,-0.0004426267830437425,0.34903234108474634,1.2060929169606316,0.34903234108474634,1077,932,256.8954530388986,12.153401676697914,35.31912503939823
323,-0.0008639924795200734,4.968262655508267e-05,-0.0005964694812856663,0.38153272356028123,1.1811592546233205,0.38153272356028123,1081,930,257.69326500485795,11.724402213468176,35.99177914817203
324,-0.0008143098529649908,-0.00022639568782249048,-0.00014617002574857096,0.36752129511077425,1.2032936237362488,0.36752129511077425,1084,927,258.49107697081723,11.295720946710077,36.66459102908931
325,-0.0010407055407874813,-0.0004362411252851399,-0.00011417481244535566,0.3534607379260155,1.1811647127822462,0.3534607379260155,1087,924,259.2888889367766,10.867393766245698,37.33773282304058
326,-0.0014769466660726211,-0.0004727422946031578,-0.0027954388258732976,0.372950489383647,1.2006480711526186,0.372950489383647,1090,920,260.08670090273586,10.43916016547564,38.01094479266915
327,-0.001949688960675779,-0.0002704158274508242,-0.0021176453896423197,0.34980450833626486,1.172242860446951,0.34980450833626486,1093,917,260.8845128686952,10.01104387766683,38.68414205103696
328,-0.002220104788126603,0.00029797854949499157,-0.002714982155952228,0.37993933651431405,1.1988308888479242,0.37993933651431405,1096,914,261.6823248346545,9.584810876999084,39.35853386954724
329,-0.0019221262386316116,0.0007874333183692857,-0.0017910187528307198,0.3744305420499404,1.1803409691038966,0.3744305420499404,1100,910,262.4801368006138,9.160019008995949,40.03380762179614
330,-0.0011346929202623258,0.0009201047309479541,0.0010136961730156102,0.34339021843870027,1.2049569092784016,0.34339021843870027,1103,907,263.2779487665731,8.73710058374123,40.710170576981646
331,-0.00021458818931437173,0.0007225657900737628,0.0012269626058762917,0.3541321489995961,1.2064546263408007,0.3541321489995961,1106,903,264.07576073253244,8.315313586320134,41.387419364285634
332,0.0005079776007593911,0.00025739892148500933,0.0014454468797939768,0.3238204069933649,1.2182477871023651,1.2182477871023651,1109,901,264.8735726984917,7.892827141422852,42.06426129037318
333,0.0007653765222444004,-0.00020746729995089878,0.0006364838740386958,0.34221357499483396,1.247759810317208,1.247759810317208,1112,897,265.67138466445107,7.469522682291124,42.74056495658187
334,0.0005579092222935016,-0.0003548106961732015,-0.0005015258284410962,0.31458554237877556,1.223326205662886,1.223326205662886,1116,894,266.46919663041035,7.045238370629348,43.41626040651626
335,0.00020309852612030013,-0.00024122164457696395,-0.0007119598031701813,0.31866618032744254,1.2507928659024055,1.2507928659024055,1119,891,267.2670085963697,6.620574402876556,44.091605633888946
336,-3.812311845666381e-05,-0.00012188933642037956,-9.873811134664123e-05,0.31172124893348946,1.2339876570802957,0.31172124893348946,1122,888,268.064820562329,6.196268952985227,44.767132294619984
337,-0.00016001245487704338,-4.986894088344736e-05,0.00032269142818508456,0.30156041455343896,1.260112044752432,0.30156041455343896,1125,884,268.8626325282883,5.772402640980903,45.443027713911064
338,-0.00020988139576049074,2.686692510518672e-05,0.0002845271898466173,0.31451285180194594,1.2413681339891778,0.31451285180194594,1128,881,269.6604444942476,5.348594962427992,46.11897790910226
339,-0.00018301447065530402,9.927675296538167e-05,-0.0005832219844088549,0.2863953653643529,1.2697361987871965,0.2863953653643529,1131,877,270.45825646020694,4.924519420808784,46.794870620487686
340,-8.373771768992234e-05,0.00017832316738017226,-0.0009097759725609222,0.3156434141030409,1.2443699373348176,0.3156434141030409,1134,874,271.2560684261662,4.500321981457376,47.47053051870814
341,9.45854496902499e-05,0.0002958040123977821,0.0006692797846845622,0.2995845526721829,1.2721945299523674,1.2721945299523674,1138,871,272.05388039212556,4.076551288220796,48.146385688036645
342,0.000390389462088032,0.0003753041205567302,0.0006914632604200222,0.2770986672290971,1.2557448472278954,1.2557448472278954,1141,868,272.85169235808485,3.6533528697587205,48.82269447596101
343,0.0007656935826447622,0.0001956538004994115,0.0015054430869487767,0.28823405938072183,1.2815694885472135,1.2815694885472135,1144,864,273.6495043240442,3.229701212625036,49.49872098121619
344,0.0009613473831441737,-0.00013071990991935813,0.0013684422645914296,0.2595435230756313,1.2596928707776687,1.2596928707776687,1147,861,274.44731629000347,2.8055619702397783,50.17448663151166
345,0.0008306274732248156,-0.0004047622727894004,-3.672997020265356e-05,0.28968426585103213,1.2724581235491557,1.2724581235491557,1150,857,275.2451282559628,2.3803910303695313,50.84963658265153
346,0.00042586520043541516,-0.0004952266548696657,7.026112767016812e-05,0.3016756461960583,1.2663198162499156,1.2663198162499156,1153,854,276.0429402219221,1.954330874619792,51.524149794883336
347,-6.936145443425057e-05,-0.00031472798117464267,-0.0010770364773682317,0.2896672405537873,1.2706277016084022,0.2896672405537873,1157,851,276.84075218788144,1.5282984671065782,52.198673948619835
348,-0.00038408943560889325,4.345849726361382e-05,-0.000798004012916298,0.2735370973931905,1.2632342200018667,0.2735370973931905,1160,848,277.6385641538407,1.102215990200525,52.873172405903595
349,-0.00034063093834527943,0.00032148780821465185,-0.00012841626379556104,0.29460958102950147,1.2837410678199301,0.29460958102950147,1163,845,278.43637611980006,0.6768713330981124,53.548111743494296
350,-1.9143130130627573e-05,0.00030155330979124857,0.00024299577909703274,0.27457997254453886,1.271422641418644,0.27457997254453886,1166,841,279.23418808575934,0.2520776986210577,54.22337076770536
351,0.000282410179660621,4.182079528087493e-06,0.0016841952324133658,0.2924482456259707,1.2625654538163205,1.2625654538163205,1170,837,280.0320000517187,-0.17266142355828876,54.89873554566087
352,0.0002865922591887085,-0.0003282291366691302,0.0005224172731637111,0.29425810376607087,1.2743723551221589,1.2743723551221589,1173,835,280.82981201767797,-0.5975751155506077,55.574013735405686
353,-4.16368774804217e-05,-0.0005195903665993685,-0.0007977499653293307,0.2920022565487399,1.2523671399979677,0.2920022565487399,1176,831,281.6276239836373,-1.0236455271853198,56.24860703160796
354,-0.0005612272440797902,-0.0004198127406837563,-0.0016562880439314753,0.2796032130220984,1.2760774794445195,0.2796032130220984,1179,828,282.4254359495966,-1.4500588638705054,56.92296272659297
355,-0.0009810399847635465,-2.164506642822776e-06,-0.001954765391949387,0.30821894786336596,1.2552149046537249,0.30821894786336596,1182,825,283.22324791555593,-1.8758638443534394,57.597547078865006
356,-0.0009832044914063693,0.0005406390475787598,-0.0006005310129064689,0.26906953261120686,1.2825208307426725,0.26906953261120686,1185,821,284.0210598815152,-2.3005669082462514,58.27286115957422
357,-0.00044256544382760945,0.0008554998052112755,0.0005013411641194843,0.29699661836457764,1.2585352023482173,0.29699661836457764,1188,818,284.81887184747455,-2.7239648170650956,58.9490292749905
358,0.0004129343613836661,0.0007002171823121638,0.0015888871575349128,0.30105764763651083,1.2876506533528498,1.2876506533528498,1192,815,285.61668381343384,-3.146964039878875,59.62546344600392
359,0.0011131515436958298,0.0001691131529226325,0.0021910254909509597,0.2603334400230534,1.2713184700552684,1.2713184700552684,1195,812,286.4144957793932,-3.570314588217786,60.301705039741556
360,0.0012822646966184623,-0.0003924262565587525,0.0015124665960764005,0.27063615508161787,1.2961022598622545,1.2961022598622545,1198,808,287.2123077453525,-3.9947671447895106,60.97731780606358
361,0.0008898384400597098,-0.0007101730274033469,-0.00012447260453152253,0.24300837900795227,1.3196472986313652,1.3196472986313652,1201,805,288.0101197113118,-4.420692969381529,61.65198946612125
362,0.00017966541265636293,-0.0007254503275366279,-0.001313024315477307,0.27303717827524976,1.2967106186484796,1.2967106186484796,1204,802,288.80793167727114,-4.847611850749493,62.325973729685685
363,-0.000545784914880265,-0.00023394665605496574,-0.001471678678884647,0.25140967720999824,1.325381008648615,0.25140967720999824,1208,798,289.6057436432304,-5.274426821164233,62.99997952089323
364,-0.0007797315709352307,0.0005374422494490539,-0.0011908773253992422,0.25015628982792276,1.2979821978217776,0.25015628982792276,1211,795,290.40355560918977,-5.70036096482548,63.67455231885371
365,-0.0002422893214861768,0.0012318564424825876,-0.00011695060163186,0.23240791360948929,1.3239650829528504,0.23240791360948929,1214,792,291.20136757514905,-6.125278036994357,64.34971331859448
366,0.0009895671209964108,0.001742401486187705,0.0026351174368999253,0.22849745937939295,1.3539715322597905,1.3539715322597905,1217,789,291.9991795411084,-6.549410974634252,65.02541204560369
367,0.002731968607184116,0.002129671303300471,0.003573406380405597,0.20816944020256098,1.3331577112394344,1.3331577112394344,1220,785,292.7969915070677,-6.9734964223572335,65.70121062514717
368,0.004861639910484587,0.002277136896953946,0.005528026842121392,0.2404232836494971,1.359145925950695,1.359145925950695,1224,782,293.594803473027,-7.3993730580233175,66.37590812411668
369,0.007138776807438533,0.002340773491272221,0.007730173831425269,0.229566401909664,1.3372102795275798,1.3372102795275798,1227,778,294.3926154389863,-7.827634651059517,67.0490428865507
370,0.009479550298710754,0.0022638494127219765,0.00902541773109844,0.2061924942586901,1.3508631703258067,1.3508631703258067,1230,775,295.19042740494564,-8.259620375771446,67.71981482098298
371,0.01174339971143273,0.0017870702960905305,0.011762432987365568,0.19388875438787723,1.3495815221126555,1.3495815221126555,1233,772,295.9882393709049,-8.696738742414857,68.38716699059424
372,0.01353047000752326,0.0010578197365748547,0.013390729571521653,0.23658663325548349,1.3193908017121165,1.3193908017121165,1236,769,296.78605133686426,-9.139850115690011,69.05052853292817
373,0.014588289744098116,0.00039865500484723496,0.012947630441000335,0.2716502528153113,1.3067150620723411,1.3067150620723411,1239,765,297.58386330282354,-9.590741654084509,69.70864428346184
374,0.01498694474894535,6.299363480504264e-05,0.01157178363196687,0.2971067427456641,1.2491401580896044,1.2491401580896044,1242,762,298.3816752687829,-10.050430738860523,70.36069973511931
375,0.015049938383750393,0.0006913215743932933,0.01073754298559404,0.3693692707142674,1.2217704981456778,1.2217704981456778,1246,759,299.17948723474217,-10.51850924292035,71.00672895726551
376,0.015741259958143686,0.0028654235302616043,0.011054073664757524,0.40149428434744155,1.1492043962000702,1.1492043962000702,1249,755,299.9772992007015,-10.994061537150731,71.64733839825432
377,0.01860668348840529,0.00597080472904174,0.014146135702751472,0.4658273595676236,1.099813209184404,1.099813209184404,1252,752,300.7751111666608,-11.476439589717373,72.28277146126926
378,0.02457748821744703,0.008702301125144741,0.023299020219574196,0.5609338120906076,1.0247777062049144,1.0247777062049144,1255,749,301.57292313262013,-11.96572794976824,72.91272515875173
379,0.03327978934259177,0.009659175470969235,0.03593318178405447,0.6214278899695596,0.9342420724518888,0.9342420724518888,1258,746,302.3707350985794,-12.463992050046642,73.53583656001388
380,0.042938964813561006,0.008435381894059214,0.04684917861646909,0.7051226582570406,0.8581648902082571,0.8581648902082571,1262,743,303.16854706453876,-12.976932430587327,74.14752254905478
381,0.05137434670762022,0.006326408325888766,0.05292566603901738,0.8082301130047937,0.7461032362505131,0.7461032362505131,1265,739,303.96635903049804,-13.511254968064172,74.7400957011658
382,0.05770075503350899,0.005349140515063459,0.048621369043925444,0.9272581600194041,0.644445038485272,0.644445038485272,1269,736,304.7641709964574,-14.072654041566423,75.30690579436394
383,0.06304989554857245,0.0059863047930785035,0.04696741192562692,1.0103717452763514,0.5413772117796801,0.5413772117796801,1272,734,305.56198296241666,-14.663170045363861,75.84314940796958
384,0.06903620034165095,0.007600296030689915,0.05529878282543521,1.0941439214287667,0.46902274783869147,0.46902274783869147,1275,731,306.359794928376,-15.279359013233579,76.35031258005941
385,0.07663649637234086,0.00869163250682925,0.06968297436328319,1.1422830325439506,0.41116657090654446,0.41116657090654446,1279,727,307.1576068943353,-15.918785427794349,76.82806518830482
386,0.08532812887917011,0.007546784416018207,0.08326770672139627,1.2257370937979621,0.33559206398235164,0.33559206398235164,1281,724,307.9554188602946,-16.583094195794878,77.26938336834131
387,0.09287491329518832,0.0043183628176132055,0.0862714799606179,1.30746884865895,0.2520048190977344,0.2520048190977344,1286,722,308.7532308262539,-17.276128952163393,77.66315577269877
388,0.09719327611280153,0.0011266663332796106,0.08001667336879992,1.361906226512675,0.22309459661396772,0.22309459661396772,1290,719,309.55104279221325,-17.999091305322484,77.99772787397171
389,0.09831994244608114,-0.0011080113759955462,0.07178568276452602,1.4056780897255465,0.17661145671075595,0.17661145671075595,1293,716,310.34885475817254,-18.747977005880887,78.26868378211344
390,0.09721193107008559,-0.0016423396114405714,0.07280783237731914,1.4298947922896217,0.14200552266486371,0.14200552266486371,1298,712,311.1466667241319,-19.517464006758335,78.47927993946146
391,0.09556959145864502,-0.0005630890874936678,0.07819936795218574,1.4759285115512746,0.16829257724274538,0.16829257724274538,1300,709,311.94447869009116,-20.30064339847039,78.63425565963422
392,0.09500650237115135,0.0011681556761921758,0.0760087262335647,1.4874931307931387,0.11892275679383638,0.11892275679383638,1305,706,312.7422906560505,-21.091809175313745,78.73170026882245
393,0.09617465804734353,0.0026855438949162647,0.07900611717281203,1.517115999101111,0.10256963558537548,0.10256963558537548,1308,703,313.5401026220098,-21.88818710235239,78.76704224095286
394,0.09886020194225979,0.005220967942553376,0.07619736474993033,1.492557875795516,0.11745294971852945,0.11745294971852945,1312,700,314.3379145879691,-22.68505413623022,78.74180545012197
395,0.10408116988481317,0.007826251227719919,0.08290345430673174,1.5057695774235136,0.06550496561312065,0.06550496561312065,1315,697,315.1357265539284,-23.477601501765196,78.65373794908042
396,0.11190742111253309,0.008733771939002904,0.09726997576796093,1.4835081093856657,0.07133542264208956,0.07133542264208956,1319,694,315.93353851988775,-24.262110471560224,78.50541187980822
397,0.12064119305153599,0.006590214962165039,0.11038056753745096,1.4793414363605317,0.055919314305319934,0.055919314305319934,1323,691,316.73135048584703,-25.031440657552267,78.2926869854716
398,0.12723140801370103,0.00205310425672664,0.11611847856689339,1.4835357150455613,0.09340688027432179,0.09340688027432179,1328,688,317.52916245180637,-25.775116032124,78.00677536137728
399,0.12928451227042767,-0.0013483030800993667,0.10615171569292059,1.4994602039713085,0.1390877208007878,0.1390877208007878,1331,685,318.32697441776565,-26.481977993258887,77.64109301399733
400,0.1279362091903283,-0.0005654974810586078,0.09126713417435761,1.4943218067565713,0.11876708016492525,0.11876708016492525,1335,682,319.124786383725,-27.141963274799632,77.19580877183111
401,0.1273707117092697,0.003390320847095979,0.08381029759853131,1.488940934155118,0.08057151993064848,0.08057151993064848,1339,679,319.9225983496843,-27.751913099974235,76.68238128248107
402,0.13076103255636568,0.007011249718973156,0.10688861472464595,1.4931537464531854,0.10480099791437382,0.10480099791437382,1342,676,320.7204103156436,-28.313337931093013,76.11468289056249
403,0.13777228227533883,0.008471610105098032,0.12913543320918164,1.4649340969338884,0.1093151983939558,0.1093151983939558,1347,673,321.5182222816029,-28.825653163775257,75.50151905987846
404,0.14624389238043686,0.006194308822242589,0.13647603376065254,1.4456828325137938,0.14458011130819834,0.14458011130819834,1351,670,322.31603424756224,-29.26798829333852,74.83965323677278
405,0.15243820120267945,0.000738450474261354,0.1292342932397501,1.4490520200782682,0.1390092540339383,0.1390092540339383,1355,667,323.1138462135215,-29.620770579605782,74.12762114778674
406,0.1531766516769408,-0.0043672575042291994,0.11309353171005743,1.4188614072479078,0.15551444872333628,0.15551444872333628,1358,663,323.91165817948087,-29.87390378251086,73.37270626724944
407,0.1488093941727116,-0.005938597603764917,0.1090710958883685,1.4069703598164036,0.167217485359731,0.167217485359731,1363,661,324.70947014544015,-30.027945712720623,72.5898929798377
408,0.1428707965689467,-0.003922443537976772,0.10633605517333322,1.4068937872423923,0.19465556960446556,0.19465556960446556,1368,658,325.5072821113995,-30.09264281594374,71.79492069918746
409,0.13894835303096992,-0.000677207809503505,0.11055402881092924,1.4146014764456867,0.21690094395599477,0.21690094395599477,1370,655,326.3050940773588,-30.070423374801774,70.99779441152903
410,0.1382711452214664,0.0024369925081618726,0.11082554758057306,1.3811666288246207,0.2071640149013553,0.2071640149013553,1375,652,327.1029060433181,-29.96373074538759,70.20756530925587
411,0.14070813772962829,0.00591763147077734,0.11241716019854131,1.3668688297652132,0.20818972446543016,0.20818972446543016,1378,649,327.90071800927745,-29.770618052539763,69.4343871717688
412,0.14662576920040563,0.012897260609439992,0.11848070331454386,1.360200731754543,0.21776536483046044,0.21776536483046044,1383,646,328.69852997523674,-29.493094617638686,68.6870872625721
413,0.15952302980984562,0.02061367595315816,0.1269226051580854,1.3575328118308012,0.201742809511336,0.201742809511336,1386,642,329.4963419411961,-29.133391094307765,67.97544057542885
414,0.18013670576300378,0.025883354815802534,0.15601136939465965,1.3740894841516837,0.18238781733121304,0.18238781733121304,1390,639,330.29415390715536,-28.691670557052433,67.31066995018232
415,0.2060200605788063,0.025928389317832146,0.20287552086925187,1.4148644738918938,0.16516297832214147,0.16516297832214147,1395,637,331.0919658731147,-28.1694154710184,66.70723032854268
416,0.23194844989663846,0.024446754362147743,0.2147837835684876,1.4611866454470581,0.13912179346322828,0.13912179346322828,1399,634,331.889777839074,-27.561686429860202,66.19391018125401
417,0.2563952042587862,0.018097797478279387,0.22978498393322244,1.506218921735069,0.05844543280079082,0.05844543280079082,1404,631,332.6875898050333,-26.86519246755569,65.8147636984902
418,0.2744930017370656,0.0043930291682388045,0.22001246795355822,1.5038511060117286,0.08449398291406253,0.08449398291406253,1409,628,333.4854017709926,-26.104203133119857,65.59286773775236
419,0.2788860309053044,-0.020642088087093613,0.244624065491573,1.4546720306761975,0.1621387527954886,0.1621387527954886,1415,626,334.28321373695195,-25.31068866466376,65.55002611303968
420,0.2582439428182108,-0.05337226140931567,0.22261623701569766,1.3223793387597773,0.2202557221949571,0.2202557221949571,1419,623,335.08102570291123,-24.526741461140162,65.68143054711395
421,0.2048716814088951,-0.0937200147509837,0.14774018192449878,1.1720476085263971,0.4100884912853082,0.4100884912853082,1424,621,335.8788376688706,-23.8010738226974,65.9974317466353
422,0.11115166665791142,-0.1356393599209474,0.019879030561787303,1.0014264194989901,0.5581143731610322,0.5581143731610322,1429,618,336.67664963482986,-23.161127349149076,66.46728362884984
423,-0.024487693263035983,-0.15963464960648305,-0.14711895935617925,0.896685637181262,0.6570920285039401,0.896685637181262,1432,615,337.4744616007892,-22.591256760411827,67.03222618622215
424,-0.18412234286951903,-0.13803569244869182,-0.308915470355283,0.7621027691387915,0.8030512200929164,0.7621027691387915,1435,612,338.2722735667485,-22.033165269755575,67.60793433282872
425,-0.32215803531821086,-0.07238571651876419,-0.4694653701978253,0.580452747738413,0.9584056641460781,0.580452747738413,1437,609,339.0700855327078,-21.401376256189224,68.09203807074074
426,-0.39454375183697504,0.00442988020249252,-0.4488807116578295,0.43620527847821405,1.1493951730916365,0.43620527847821405,1438,602,339.8678974986671,-20.660114350920527,68.35834371551648
427,-0.3901138716344825,0.07128957733508079,-0.2796087175466244,0.4461068512331259,1.194060361385816,0.4461068512331259,1439,593,340.66570946462645,-19.889120024535423,68.26180484325631
428,-0.31882429429940173,0.11140732281325741,-0.11333163478022801,0.6187369183824984,0.9365864527787254,0.6187369183824984,1440,587,341.46352143058573,-19.230756835460653,67.83660695245929
429,-0.20741697148614432,0.10857992455802058,-0.008282586191031172,0.8029191581022149,0.763913127903958,0.8029191581022149,1444,583,342.26133339654507,-18.70496132927768,67.234376574054
430,-0.09883704692812374,0.06974769579226835,0.03448188135089714,0.8488309378716478,0.7225561226407167,0.8488309378716478,1447,580,343.05914536250435,-18.249201552060825,66.57445831122233
431,-0.029089351135855396,0.02771585726722361,0.016226837481181366,0.892068867469444,0.6244567746607291,0.892068867469444,1450,577,343.8569573284637,-17.80158630542556,65.9147130758135
432,-0.0013734938686317851,-0.000996213080465055,-0.0027083252868163044,0.9656109647660563,0.5757574855757032,0.9656109647660563,1453,574,344.654769294423,-17.33142128368245,65.27069417715299
433,-0.0023697069490968403,-0.01219218248894547,-0.01676791186413107,1.0542551223188084,0.4715986467520362,1.0542551223188084,1456,570,345.4525812603823,-16.850495001630154,64.6338948277143
434,-0.01456188943804231,-0.009906934374948004,-0.02968756523364524,1.17913030788997,0.38458657813191927,1.17913030788997,1460,567,346.2503932263416,-16.371106217439603,63.995543741032215
435,-0.024468823812990315,-0.0028163618359753964,-0.03219317835483171,1.2538740478335793,0.3325150972735704,1.2538740478335793,1462,564,347.04820519230094,-15.90282355781017,63.34970701792601
436,-0.02728518564896571,0.0026120230406087817,-0.02376785122583769,1.2911471161077717,0.29255332793178823,1.2911471161077717,1466,560,347.8460171582602,-15.453941514914717,62.69028966350528
437,-0.02467316260835693,0.006095788495403712,-0.011456404361680939,1.3533542813707777,0.21849062839140862,1.3533542813707777,1468,557,348.64382912421956,-15.026517160599806,62.01676558415433
438,-0.018577374112953217,0.007091348680048128,-0.00485165487361483,1.3666065722487504,0.2175904330749495,1.3666065722487504,1472,554,349.44164109017885,-14.615286620841093,61.33338404270257
439,-0.011486025432905089,0.005694746734968952,-0.0031783714003617014,1.3604419816109787,0.19901531093313,1.3604419816109787,1475,550,350.2394530561382,-14.211763116034792,60.64508228566645
440,-0.005791278697936137,0.0034070438705069094,-0.0002449481566442202,1.3522912153903903,0.1908391951760359,1.3522912153903903,1478,547,351.0372650220975,-13.81156291044234,59.95479493533387
441,-0.002384234827429228,0.0018489531907142872,-0.0008353996874785885,1.3754913451455195,0.18059126002487455,1.3754913451455195,1482,544,351.8350769880568,-13.413626940557636,59.26335763981028
442,-0.0005352816367149407,0.001031765823058205,0.0009977416273541095,1.3689036260211886,0.2101978467237895,1.3689036260211886,1485,541,352.6328889540161,-13.015845677874037,58.57179738512283
443,0.0004964841863432643,0.000588987831014945,0.0017582308410526437,1.3474394222881936,0.21399701164700696,0.21399701164700696,1488,537,353.43070091997544,-12.618626304213784,57.87987723159316
444,0.0010854720173582094,0.00020903597432474002,0.0007396939743831155,1.3775872229858657,0.19205284333005304,0.19205284333005304,1490,534,354.2285128859347,-12.220760157216239,57.188429145500876
445,0.0012945079916829494,-0.0001616474677483548,0.0018896061755304672,1.363048472038237,0.22239093334619534,0.22239093334619534,1495,531,355.02632485189406,-11.821646542489859,56.49762566171576
446,0.0011328605239345946,-0.00033311884524984557,0.00032244060009167796,1.365445434479318,0.22037496611506854,0.22037496611506854,1498,527,355.82413681785334,-11.422017311163845,55.80710939402175
447,0.000799741678684749,-0.0002843028680584698,-1.5389100514351384e-05,1.3467975388150075,0.18493203857292892,0.18493203857292892,1501,524,356.6219487838127,-11.021104812407271,55.117385322626994
448,0.0005154388106262792,-8.328058498955e-05,3.061421501415751e-05,1.330212721561043,0.22327159523143741,0.22327159523143741,1504,521,357.41976074977197,-10.619960545245355,54.42777440788136
449,0.0004321582256367292,0.0002223278290748521,-0.000148421785763464,1.3639357056150643,0.20572389477038025,0.20572389477038025,1506,517,358.2175727157313,-10.218799533448397,53.738110288324975
450,0.0006544860547115813,0.0005412035121244128,0.0010182857583633798,1.349286453233141,0.2002141296802318,0.2002141296802318,1511,514,359.0153846816906,-9.817628659094382,53.048477790967375
451,0.0011956895668359942,0.0006444443589738466,0.0014609319827902922,1.335630528953821,0.23012372713883492,0.23012372713883492,1514,511,359.81319664764993,-9.416558896464092,52.35878361057057
452,0.0018401339258098408,0.00035307755634563756,0.0022576463135433045,1.3246742741015691,0.23263809501804567,0.23263809501804567,1517,507,360.6110086136092,-9.01480003435911,51.669520491249045
453,0.0021932114821554783,-0.00011478945284259601,0.002916627252387727,1.3168045656304328,0.21515467294450202,0.21515467294450202,1520,504,361.40882057956856,-8.612026848471775,50.98083173602436
454,0.0020784220293128823,-0.0004177760411273161,0.0019569850777010345,1.312705759585296,0.2402317156031231,0.2402317156031231,1523,501,362.20663254552784,-8.207752572337483,50.29314369543721
455,0.0016606459881855662,-0.0005805830376875792,-0.00022820697918124466,1.3103509111978753,0.28109198360720783,0.28109198360720783,1527,498,363.0044445114872,-7.801459126935714,49.6066120757229
456,0.001080062950497987,-0.0008214437357875132,-0.00018717676753210455,1.2980196689014274,0.27121697503207526,0.27121697503207526,1530,494,363.80225647744646,-7.393756486256386,48.92076511003707
457,0.0002586192147104738,-0.0006701109245807079,0.0002471169818814012,1.2917496547721974,0.2589951337208074,0.2589951337208074,1533,491,364.6000684434058,-6.98618995736173,48.23479076304115
458,-0.0004114917098702341,-0.00028182789004905373,-0.000749401893740842,1.289464319813302,0.2654531651155665,1.289464319813302,1536,488,365.3978804093651,-6.578835350318004,47.54888076703406
459,-0.0006933195999192878,6.273170589886942e-06,-0.0016261275297280164,1.2877608026194807,0.27855095939365204,1.2877608026194807,1540,484,366.1956923753244,-6.171316789209848,46.86308076836766
460,-0.0006870464293294009,0.00017051891693131672,-0.0003231853065375212,1.2907560920907177,0.25825061910505454,1.2907560920907177,1542,481,366.9935043412837,-5.764225227814949,46.17682881558463
461,-0.0005165275123980842,0.000226214060626468,-0.0005773388642200672,1.2928299039055433,0.2828367184488789,1.2928299039055433,1545,478,367.79131630724305,-5.358293155853532,45.48998857525866
462,-0.00029031345177161615,-0.0002716427753792907,0.0009432832045703776,1.3142892260543062,0.24191717401734514,1.3142892260543062,1549,474,368.5891282732024,-4.952565662500222,44.802987684238886
463,-0.0005619562271509069,-0.0011268909747364042,0.0009997190653052712,1.3147657346548582,0.25898352116769596,1.3147657346548582,1552,471,369.3869402391617,-4.547220416197134,44.115728160771795
464,-0.0016888472018873112,-0.002231620428510191,-0.0022617907427378015,1.308483600131196,0.23744649269438123,1.308483600131196,1555,468,370.184752205121,-4.141372048092611,43.429096578557576
465,-0.003920467630397502,-0.0035153720330174977,-0.005073361326547232,1.3066601665264923,0.22693418340212654,1.3066601665264923,1558,464,370.9825641710803,-3.734741379176346,42.742708917100394
466,-0.007435839663415,-0.0043463829675421,-0.008632114203763308,1.3370994849184377,0.20998144867969828,1.3370994849184377,1562,461,371.78037613703964,-3.329617230983206,42.055323580737564
467,-0.0117822226309571,-0.004173891341032037,-0.013657605490462466,1.3319942800446678,0.21933694674090842,1.3319942800446678,1565,458,372.5781881029989,-2.928001444030502,41.36591889444066
468,-0.015956113971989136,-0.0031069975960405574,-0.017827039632731356,1.313091639174207,0.25448812435145596,1.313091639174207,1568,455,373.37600006895826,-2.5323824629124685,40.6731272481402
469,-0.019063111568029693,-0.0012040717317462271,-0.019322129287520973,1.2852075127336355,0.25561981939768896,1.2852075127336355,1571,451,374.17381203491755,-2.146282537924253,39.9750343811954
