segment_id,s,ds,x,y,kappa,delta_kappa,width,d_left,d_right,delta_psi,psi,center_x,center_y,center_s,raceline_s,left_proj_x,left_proj_y,right_proj_x,right_proj_y,left_boundary_source,right_boundary_source,left_bd_idx,right_bd_idx
285,229.19803371511568,1.0142505852913644,30.916381515168503,6.100274407696992,0.00037248013160490483,-0.0017195801149557555,2.3504444647094176,1.676393199169318,0.6740512655400996,-0.0011367016823216624,2.153079616812907,30.97217355384807,5.086206194923809,229.19803371511568,222.17034897991815,29.5225153133635,5.168844712678748,31.51266181044861,6.4203728331533085,inner,outer,1077,939
286,230.21228430040705,1.026191845555502,30.376381830820744,6.921686826941489,-0.004149468300814536,-0.000821527398772997,2.350654261792371,1.6488919040293335,0.7017623577630374,-0.0015930795675729947,2.151168108406238,30.42022589909051,5.937031846749608,230.21228430040705,223.15350054904263,29.015075830089827,5.990708813512079,30.985023209885966,7.273261433715945,inner,outer,1073,943
287,231.23847614596255,1.0622251653899752,29.831927754484663,7.754161628674135,-0.001303799230954772,0.0029937260433630488,2.352599383971254,1.6512497173260983,0.7013496666451557,-0.00046177891572417074,2.149928699377992,29.876015536155514,6.806943996050344,231.23847614596255,224.14822723474708,28.481715313363495,6.801836070738588,30.43321531336349,8.116138784099007,inner,outer,1069,947
288,232.30070131135253,1.0492145007661122,29.26839729858331,8.61603646194605,0.002102680094255352,0.00014112135188719386,5.873665282998957,5.1395119856547895,0.7341532973441667,0.0004764940676213847,2.1502332915573255,29.309610404719443,7.705441319661635,232.30070131135253,225.17788238433388,24.952939632900662,5.824595010701252,29.912815313363495,8.972025711187257,inner,outer,1310,951
289,233.34991581211864,1.1077608974131294,28.711173597556634,9.46689965524747,-0.0010058300108385797,-0.001608178450942663,2.330247319139527,1.6011863957615253,0.7290609233780019,0.0001814178245913505,2.1509039391040337,28.746533656793762,8.590693082554344,233.34991581211864,226.19492580312578,27.333278668635785,8.648255974966133,29.356110112081893,9.812874531520016,inner,outer,1060,955
290,234.45767670953177,1.1190223523927898,28.1223718007328,10.364833291755598,-0.0013661212603099744,0.000733724819353791,2.316483027582464,1.5666776190351734,0.7498054085472905,-0.0006798416612909659,2.1506126068535316,28.15439538659628,9.526860762054334,234.45767670953177,227.26872046521476,26.833493886694622,9.47329075690729,28.685062537349538,10.874222106252375,inner,outer,1056,960
291,235.57669906192456,1.1477060462834459,27.52865213468833,11.272535341085282,0.0006280161268653161,0.0014027610320918673,2.3611765807890306,1.5861634705377696,0.7750131102512609,-0.000954112823963859,2.1494364971528044,27.559369809392344,10.474567503002456,235.57669906192456,228.35343128283222,26.151266289122916,10.480768354478997,28.1574239367869,11.727110706815004,inner,outer,1051,964
292,236.724405108208,1.139711907279633,26.92076406228899,12.204329191335837,0.001813557007689048,0.0011845922261857463,2.3531029664700585,1.5539895402039805,0.799113426266078,-0.0009909804423678288,2.1485162055140132,26.946179456331752,11.444720673124058,236.724405108208,229.4659462930879,25.651481507181742,11.305803136420169,27.629785336224273,12.57999930737764,inner,outer,1047,968
293,237.86411701548764,1.1184376923267507,26.31770002713332,13.130067577709527,0.003337673652693848,0.000380216501930385,2.3429035640545566,1.526782937492283,0.8161206265622736,-0.0016585806478587937,2.1472392150482476,26.33710711410537,12.408031629125592,237.86411701548764,230.57071228114,25.015251205726216,12.332333437875697,26.958737761491943,13.641346882109964,inner,outer,1042,973
294,238.9825547078144,1.0755653753364243,25.72768977829917,14.039556302574995,0.0026721427492868866,-0.0015996337123300043,2.3505290992592025,1.5459489290904906,0.8045801701687116,-0.002347749689769594,2.144885721627882,25.734645982812033,13.350272833820933,238.9825547078144,231.65485636557568,24.469469127668873,13.138315515933044,26.4001153133635,14.481401552796347,inner,outer,1038,977
295,240.0581200831508,1.0417012857558916,25.162747008590255,14.91583835210818,-0.00017192761929561416,-0.0005847220777528504,2.3317440139979264,1.5244487684823569,0.8072952455155695,-0.002521577071875961,2.142246184398276,25.150879820466937,14.253547982099509,240.0581200831508,232.69744268674032,23.833238826213343,14.164845817388574,25.857463264250484,15.32807137935142,inner,outer,1033,981
296,241.0998213689067,1.0325797813383986,24.61769409047014,15.765789759942509,0.0014341301880561477,0.0020700861225540026,2.372586657894357,1.5489668261100482,0.8236198317843089,-0.0018626507027800316,2.1397105707523396,24.588294877159385,15.130169794401391,241.0998213689067,233.70720326120005,23.28745674815582,14.970827895446083,25.329824663687845,16.18095997991407,inner,outer,1029,985
297,242.1324011502451,1.060374849227884,24.079612755666002,16.609723627402694,0.004122012831972784,0.0013541370226530611,2.3475042104407304,1.5592510635019292,0.7882531469388014,-0.0005556806172994406,2.138500991133696,24.030030319036335,15.99874682172915,242.1324011502451,234.70812201539277,22.757315313363492,15.783288540068275,24.75618876700902,17.0147958765929,inner,outer,1025,989
298,243.19277599947299,1.0699900035963879,23.526806181255605,17.476356051422904,0.004268277540039111,-0.0007765141130644095,2.3556672009465385,1.5535879218592714,0.8020792790872671,-0.0003293683187947454,2.1385832168505736,23.449877796152958,16.886250240354784,243.19277599947299,235.73598358332976,22.241889888156976,16.601844755444937,24.228550166446382,17.867684477155528,inner,outer,1021,993
299,244.26276600306937,1.1856979111709052,22.969001721137484,18.350900938848717,0.002467754457778353,-0.0028061640727191275,2.3471335794974766,1.580238022186098,0.7668955573113786,-0.0018271565674230763,2.1378208312378213,22.86344988509844,17.78114247263599,244.26276600306937,236.77316548515842,21.69610781009943,17.407826833502483,23.65491426976766,18.70152037383425,inner,outer,1017,997
300,245.44846391424028,1.0814978980561705,22.352353546931255,19.320721849391195,-0.002061552845647592,-0.0015414932132920326,2.3852324692712585,1.6151748729326445,0.770057596338614,-0.0030086520708182815,2.134588095405355,22.205743021108088,18.76770276862152,245.44846391424028,237.92250745131608,21.01388021252754,18.415304431074375,22.98386669503553,19.762867948566388,inner,outer,1012,1002
301,246.52996181229645,1.0602773794547318,21.794704939745053,20.20824741876204,-0.001027112495349322,0.002713830099780895,2.335523135263119,1.607672183186591,0.7278509520765281,-0.0011375784814455208,2.1312087800443296,21.611356435131132,19.671147461670596,246.52996181229645,238.97084439181026,20.3776499110718,19.44183473253011,22.410230798356892,20.596703845245017,inner,outer,1007,1006
302,247.59023919175118,1.1856979111705073,21.24887124287264,21.079191406013265,0.0037508613694280735,0.0014153924207107023,2.3373611325273016,1.642107332826916,0.6952537997003857,0.0019772519594609237,2.1322263641386763,21.032833222357535,20.559592466747354,247.59023919175118,239.99861147859846,19.83186783301429,20.247816810587626,21.84661531336349,21.434690332344253,inner,outer,1003,1010
303,248.7759371029217,1.1856979111705357,20.635438974462375,22.05144325248381,0.002151823908105158,-0.002903643195943873,2.3572880952096873,1.673768870999734,0.6835192242099533,0.0021437821774863194,2.135513473185226,20.37512635836741,21.546152762732554,248.7759371029217,241.14795344475573,19.28608575495676,21.05379888864515,21.16554732694615,22.491887316655756,inner,outer,999,1015
304,249.96163501409222,1.1839039324497094,20.0185806707118,23.021120648536233,-0.003134825975002222,-0.0026478945250663546,2.356094490863808,1.7088449302698159,0.647249560593992,0.0006868762512856224,2.1371542417844465,19.717419494377257,22.53271305871776,249.96163501409222,242.29729541091305,18.603858157384835,22.06127648621708,20.5919114302675,23.32572321333441,inner,outer,994,1019
305,251.14553894654193,1.0443286429066347,19.403122488158992,23.989528975773393,-0.004122631840204029,0.0006967473715294317,2.370992483975063,1.7207885810288381,0.650203902946225,0.0002140957090594286,2.13709119012923,19.06070775073558,23.517780674180283,251.14553894654193,243.44489840543952,17.943615313363495,23.077860466875045,19.920863855535373,24.387070788066534,inner,outer,989,1024
306,252.18986758944857,1.0335745964114835,18.859851836906124,24.84372757570588,-0.001582310784966433,-0.001021695147248799,2.3368756498259744,1.7231918152056271,0.6136838346203475,0.0008086368421816525,2.137616669325748,18.49531413673221,24.39570809572581,252.18986758944857,244.45720577685736,17.42184577787158,23.89378886573033,19.347227958856735,25.220906684745177,inner,outer,985,1028
307,253.22344218586005,1.06816800608334,18.321543073608687,25.688811879871075,-0.00624561549626791,-0.0023352989335259423,2.3489819836328283,1.7220432396171157,0.6269387440157127,0.0008808279670822729,2.1387199387242437,17.924109773383847,25.257085968542327,253.22344218586005,245.45908884303998,16.90281531336349,24.71085182493539,18.819589358294262,26.07379528530764,inner,outer,981,1032
308,254.2916101919434,1.1316263670705666,17.76393825248869,26.561344733784058,-0.006490508043118633,0.0013174372064742954,2.350974467434583,1.7339253589807435,0.6170491084538393,0.00019175077849548162,2.1394111791184196,17.34836024576856,26.156738725321695,254.2916101919434,246.49450461355957,16.239833398358357,25.72630124524356,18.26886531336349,26.917121581719336,inner,outer,976,1036
309,255.42323655901396,1.1149651579983129,17.173410247545867,27.485531705351054,-0.003347524542482153,0.0007686324252877557,2.3267659372454226,1.7195143983103898,0.6072515389350328,-0.00023709137686579398,2.1391288173726704,16.745062977502155,27.11413278546427,255.42323655901396,247.59143298075247,15.731915313363489,26.54796710275326,17.718314861053173,27.76051978254874,inner,outer,972,1040
310,256.53820171701227,1.080421255455576,16.59196378998492,28.396516303869355,-0.004763704950574022,0.0003708011677914466,2.331369721882374,1.7187310496807966,0.6126386722015775,0.00020725089489785536,2.1388948637114433,16.149286920262828,28.05656568524962,256.53820171701227,248.67221100592886,15.081415313363491,27.56858670154096,17.04726728632103,28.82186735728088,inner,outer,967,1045
311,257.61862297246785,1.128611923121639,16.028455657994826,29.279318400444676,-0.0025334726966199754,0.002006865686998274,2.344870559572243,1.7180444367019394,0.6268261228703038,0.0008359497654044812,2.1395698620612875,15.582369736767344,28.976223423269985,257.61862297246785,249.7195043159066,14.561015313363498,28.38508238057115,16.519628685758562,29.674755957843345,inner,outer,963,1049
312,258.7472348955895,1.1210992699992062,15.438618695810648,30.200761785009316,-0.00033047206304667867,0.0011452322549670045,2.3397883075613635,1.6973719453969265,0.642416362164437,0.0008894761316001589,2.140684882661799,14.989922000821451,29.9367594885609,258.7472348955895,250.81351066822324,14.058251454962416,29.20888318863949,15.9921153133635,30.52769642961114,inner,outer,959,1053
313,259.8683341655887,1.1319569693313838,14.851845637513051,31.115443886754925,4.296912610231988e-05,0.0009455117938251489,2.3451287215998002,1.6786409235464947,0.6664877980533053,0.0005812789267723323,2.1415095697059545,14.401606378785647,30.89102474892147,259.8683341655887,251.90023472086696,13.422021153506703,30.235413490095212,15.47171531336349,31.383583356699177,inner,outer,954,1057
314,261.0002911349201,1.068585551064416,14.25877735313453,32.038591638642785,0.001799819183391731,0.0011515305921487838,2.3698912520558215,1.6531899780774921,0.7167012739783293,0.00030518606278529485,2.141954380076579,13.808865948422643,31.855322082223417,261.0002911349201,252.9974835533731,12.922236371565347,31.060448272036567,14.839301206017709,32.46093343758419,inner,outer,950,1062
315,262.0688766859845,1.0844193888514724,13.698674740038019,32.90997305970674,0.002576961157662272,-0.00021518813183643522,2.355807768171635,1.63334507770932,0.7224626904623154,-0.0002057230686104347,2.142160552741069,13.246479468581724,32.763846516329465,262.0688766859845,254.0333040660829,12.28600607010965,32.086978573492274,14.3008153133635,33.30932894264723,inner,outer,945,1066
316,263.15329607483596,1.123762874108479,13.130145039097739,33.79413867874843,0.0013365180725366146,-0.0003682636296165924,2.355166163788285,1.607486092265297,0.7476800715229881,-0.0009288070119906362,2.141525038220241,12.673006022337372,33.684200684909634,263.15329607483596,255.08447291843518,11.786221288168292,32.912013355433615,13.780415313363491,34.16521586973526,inner,outer,941,1070
317,264.27705894894444,1.1397575197077572,12.54229183269989,34.711200599235674,0.0017637679426496598,0.0011268647851464496,2.356888621686986,1.5891924831892257,0.7676961384977602,-0.001220995238680808,2.140172464703004,12.076879138069273,34.636796888613674,264.27705894894444,256.173778903589,11.14999098671258,33.93854365688934,13.256385404330317,35.0195992392716,inner,outer,936,1074
318,265.4168164686522,1.12562042230644,11.947287397848525,35.64209753122835,0.0038871994947889546,1.688839735195925e-05,2.3399525002175903,1.5660106139320278,0.7739418862855624,-0.0010673228896373925,2.1388460328027246,11.473129004590414,35.60349338270408,265.4168164686522,257.2785891054981,10.650206204771225,34.76357843883068,12.585337829598188,36.08094681400373,inner,outer,932,1079
319,266.54243689095864,1.1050396360884633,11.360934684067468,36.562218044090756,0.0018020265454867593,-0.0014313219964749155,2.351388451130303,1.5999144489667447,0.7514740021635584,-0.0006275263314882723,2.137828712461039,10.869330364241165,36.553441943906286,266.54243689095864,258.36969568258843,9.967978607199328,35.771056036402584,12.024065313363494,36.919903790539024,inner,outer,927,1083
320,267.6474765270471,1.1383072292965153,10.785858619743978,37.465978878589034,0.0006944066865503099,-0.00018788033151777915,2.329707734875168,1.5786836571220497,0.7510240777531179,-0.0006183486574263329,2.137489155572728,10.274098810433161,37.484378139895476,267.6474765270471,259.4408525228411,9.468193825257984,36.59609081834392,11.48406333235708,37.76767131124484,inner,outer,923,1087
321,268.7857837563436,1.0246268130792942,10.193461539421941,38.396966097986194,0.0013805457927088588,-0.0008805434291080432,2.319069297474263,1.5644503250387851,0.7546189724354778,-0.0017963617714377323,2.13648407544976,9.665923195255766,38.446597291110145,268.7857837563436,260.5442569032361,8.831963523802273,37.622621119799646,10.81301575762494,38.82901888597696,inner,outer,918,1092
322,269.8104105694229,1.14058744379588,9.662062960409807,39.23601070913977,-0.0012101506720578069,-0.0011384862890582797,2.359556395305904,1.594462670807027,0.7650937244988771,-0.002866805767416798,2.1337228782963944,9.108643414699376,39.30632727382639,269.8104105694229,261.53746654358997,8.286181445744745,38.42860319785717,10.28537715706247,39.68190748653944,inner,outer,914,1096
323,270.9509980132188,1.1115348178479962,9.073450715160886,40.17184822393734,-0.0010845209516170394,0.0010818298716720033,2.3396251244569073,1.5781726074348135,0.7614525170220937,-0.0023622213865484975,2.130467153786781,8.498997018296649,40.27031067569311,270.9509980132188,262.64308122240186,7.786396663803387,39.253637979798526,9.7473153133635,40.53047863843078,inner,outer,910,1100
324,272.0625328310668,1.1389079426277249,8.503136492626124,41.08587980264438,0.00122626246524605,0.0008914475117362578,2.350897263673744,1.623480500399917,0.727416763273827,-0.0005477729494452266,2.1285659894529694,7.900083885210895,41.2066115062174,272.0625328310668,263.7205340887365,7.104169066231492,40.26111557737042,9.18410265982142,41.36863198378049,inner,outer,905,1104
325,273.2014407736945,1.0238915409057654,7.918829220664339,42.022657396819916,0.0009216306475139176,-0.0011830992903885454,2.330761840877286,1.6109827677891544,0.7197790730881315,0.0011783149780965041,2.129272220215398,7.290753741152344,42.16879386438133,273.2014407736945,264.82452076335215,6.6043842842901626,41.08615035931176,8.513055085089277,42.42997955851263,inner,outer,901,1109
326,274.2253323146003,1.1368051856131842,7.392152159847692,42.86394297807749,-0.0013325440689751348,-0.0005899554014745627,2.371279948901964,1.6460969125361693,0.7251830363657948,0.0012194745368255917,2.1310363074657586,6.7344550411629225,43.02827232811708,274.2253323146003,265.81701767649486,6.058602206232621,41.8921324373693,7.985416484526809,43.28286815907508,inner,outer,897,1113
327,275.36213750021346,1.1036444090841542,6.805831487689305,43.796970021846626,-0.0003530840572443426,0.0005933818985538564,2.3709589155947337,1.6386965936260605,0.7322623219686734,0.0001472868940933505,2.131826342934368,6.12708192153901,43.989221818774766,275.36213750021346,266.9189660689657,5.4223719047769094,42.918662738825006,7.457777883964354,44.13575675963756,inner,outer,892,1117
328,276.4657819092976,1.1215371556654077,6.2366882369457635,44.70272540019313,-3.1018348594102274e-06,-0.000491872846375325,2.3141524604800288,1.6228651119336646,0.6912873485463641,-0.0004168594709158333,2.131356178188385,5.532381929673576,44.91885686877807,276.4657819092976,267.98877046275356,4.922587122835566,43.74369752076636,6.8851153133634995,44.96999582117823,inner,outer,888,1121
329,277.587319064963,1.1246870977930143,5.6591123441648,45.62374213291746,-0.0014475904471996093,-0.0005233270824337883,2.351208023649471,1.6655392416945591,0.6856687819549119,-8.700747051466944e-05,2.130927196687341,4.930154838073705,45.86494184238192,277.587319064963,269.0759189745852,4.240359525263656,44.75117511833827,6.213094412553573,46.03094023104833,inner,outer,883,1126
330,278.71200616275604,1.1485498464915622,5.079827991942971,46.54740961750035,-0.0011786118199138204,-6.855268136931425e-05,2.342427097207452,1.6506182176309714,0.6918088795764806,1.4932943594442439e-05,2.1311667324392176,4.327225205672966,46.814320117067616,278.71200616275604,270.16612084481795,3.740574743322327,45.57620990027958,5.685455811991105,46.8838288316108,inner,outer,879,1130
331,279.8605560092476,1.1782949266279843,4.487887852117046,47.49033751379726,-0.0016034269351181034,0.0003184186573074221,2.331414974581154,1.6436964459934353,0.6877185285877188,-0.00033544951148191594,2.1309601019483377,3.7135836731526783,47.78518711639565,279.8605560092476,271.2794537826259,3.1043444418666013,46.60274020173533,5.014408237259019,47.945176406342895,inner,outer,874,1135
332,281.0388509358756,1.081103936789816,3.881491720966524,48.458090203917415,-0.00043770103149430123,0.0011864771628724204,2.371213288798514,1.686862766189794,0.6843505226087201,-0.00010127684252665325,2.1304101264316406,3.0840435969900737,48.781207842356714,281.0388509358756,272.4216197550251,2.4221168442946777,47.61021779930721,4.478265313363494,48.794542400842005,inner,outer,869,1139
333,282.1199548726654,1.03013948392379,3.325307703881817,49.34627382106301,0.0010772982181470197,-2.1386835658539205e-05,2.370104061744872,1.6725986434948665,0.6975054182500053,0.0009010122626198225,2.130738293405537,2.5115568277308618,49.698226006607634,282.1199548726654,273.46957481391837,1.922332062353334,48.43525258124858,3.9578653133634982,49.65042932793004,inner,outer,865,1143
334,283.1500943565892,1.1275980134724932,2.79448948706803,50.192109217591565,-0.00048285384756827527,-0.0008867677097284896,2.315287502474277,1.6591840619876161,0.6561034404866608,0.001407259747759147,2.1322540555417384,1.9579008873987982,50.566831163117854,283.1500943565892,274.4681280952516,1.4209153133634942,49.25961138030506,3.3854951394554433,50.48478950414648,inner,outer,861,1147
335,284.2776923700617,1.155056674499349,2.211651946999106,51.11684208710852,-0.0008361137206143654,0.00014000198652538238,2.327594845183479,1.665320724087337,0.6622741210961423,0.0008631308187601727,2.1336816852632037,1.3595041376625119,51.52250667138569,284.2776923700617,275.5611516264815,0.7704153133635003,50.28023097909279,2.721915313363496,51.549230321645766,inner,outer,856,1152
336,285.43274904456104,1.0986133891569807,1.6137225758485774,52.063442364758195,-0.00016327765670074045,0.0008311563661239944,2.358758725617726,1.6793357781602505,0.6794229474574753,-9.991195774373736e-05,2.1341638738454964,0.7422680516804934,52.498809104811045,285.43274904456104,276.6807918795217,0.2405349008987514,51.09279974270317,2.201515313363501,52.4051172487338,inner,outer,852,1156
337,286.531362433718,1.1162313800590482,1.045027942185901,52.96378695456657,0.0010370384999366608,4.971755654658926e-05,2.342248437821659,1.6690852547343644,0.6731631830872947,-0.0007672937623922553,2.133463420808654,0.15980622852747248,53.43028918336946,286.531362433718,277.7457195148364,-0.3956954005569599,52.11933004415887,1.6591703635983777,53.25191428000355,inner,outer,847,1160
338,287.64759381377706,1.1081620170360793,0.468480724636752,53.879351896542765,-5.316098664532507e-05,-0.0007450245696673656,2.350407772368791,1.6794948072297209,0.6709129651390701,-0.0005082803370215044,2.132516545502149,-0.43654655602634834,54.373802957775766,287.64759381377706,278.8277249370919,-0.920884686636512,52.93384193594082,0.9881227888662494,54.313261854735686,inner,outer,843,1165
339,288.75575583081314,1.067671491210831,-0.10341886420914968,54.78860548043569,-0.0006201892335050662,0.00114803534191896,2.365058015495757,1.6867104734766054,0.6783475420191517,0.00043401297595403043,2.1323674723854342,-1.0285794126717354,55.31048562059744,288.75575583081314,279.9019084196483,-1.571384686636506,53.95446153472851,0.4604841883037807,55.16615045529814,inner,outer,838,1169
340,289.823427322024,1.0354946218729424,-0.6546696651819714,55.66456610739365,0.0024447727789536472,0.00025343293076996994,2.363039612332223,1.6770065274540544,0.6860330848781682,0.0009732773080328435,2.1334319300656372,-1.5943696017106643,56.21589152932182,289.823427322024,280.93684289946617,-2.077492562011571,54.77687720561346,-0.067154412258688,56.01903905586059,inner,outer,834,1173
341,290.8589219438969,1.0511821142458189,-1.1909424412134557,56.513116563814265,-8.717768157015959e-05,-0.0017783176477926207,2.3534537674166724,1.6587147874479973,0.6947389799686751,1.4467172700076354e-05,2.1343516721020457,-2.149784978042789,57.08970515246516,290.8589219438969,281.940587119167,-2.577277343952886,55.6019119875548,-0.595634686636501,56.87157902371365,inner,outer,830,1177
342,291.91010405814274,1.0220584987579855,-1.7352003879214246,57.37450078627058,-0.0012660012861246516,0.0019396644931299666,2.394705931439688,1.6895306654624735,0.7051752659772148,-0.0014962462030220331,2.133461192742377,-2.713757820275628,57.97667067417268,291.91010405814274,282.9595378203485,-3.1230594220104138,56.407894065612325,-1.1224316133836112,57.724816256985534,inner,outer,826,1181
343,292.9321625569007,1.1076956766080457,-2.2629396561441593,58.21289689512361,0.003934213521188326,0.002403344124433231,2.336731673270716,1.6727905100974507,0.6639411631732655,-0.0016878838386750502,2.1313447098325877,-3.2546977490112385,58.843777310643475,292.9321625569007,283.95025789619865,-3.622844203951771,57.232928847553666,-1.6960675100622638,58.55865215366416,inner,outer,822,1185
344,294.03985823350877,1.0892039687573742,-2.8327182696823985,59.12293773567056,0.0038525308977284405,-0.002357343905436193,2.3365314482928343,1.6671763308417689,0.6693551174510655,-0.0004156099057082162,2.1299766383912084,-3.8515630489919923,59.7768381818814,294.03985823350877,285.02398933728705,-4.259074505407469,58.25945914900939,-2.2237061106247182,59.411540754226635,inner,outer,817,1189
345,295.12906220226614,1.0441113594711169,-3.3926360621472518,60.01807671075379,-0.00124463446866878,-0.002427664131526626,2.3659009074248356,1.702518597245025,0.6633823101798109,0.0012784111499852587,2.1304596526752784,-4.441079151074116,60.692648129028136,295.12906220226614,286.0797960644509,-4.8048565834650105,59.06544122706693,-2.894753685356804,60.47288832895873,inner,outer,813,1194
346,296.17317356173726,1.118733199114729,-3.930606988508388,60.87540808399463,-0.0013264422058478181,0.0015163417899588096,2.35754768226671,1.6875279878833884,0.6700196943833219,0.002028740235273148,2.1326202692539438,-5.006490092701036,61.57030347968482,296.17317356173726,287.0918928147918,-5.304641365406354,59.89047600900825,-3.422392285919287,61.3257769295212,inner,outer,809,1198
347,297.291906760852,1.0327054158273654,-4.509595272032396,61.79245489260245,0.0020349771206999525,0.0008870751946105281,2.375930648346321,1.726656068871616,0.649274579474705,0.0011601470564237798,2.134712961924016,-5.604236025550382,62.515958666769336,297.291906760852,288.1763233451675,-5.986868962978249,60.89795360658016,-3.978234686636512,62.166983133549095,inner,outer,804,1202
348,298.32461217667935,1.0703035915802275,-5.045320658671625,62.6380266197439,0.0005820456221945453,-0.0016330561971337723,2.348312592259707,1.7072581005166694,0.6410544917430376,-0.0005400664234907565,2.1350397223734006,-6.166058165800928,63.38237531160884,298.32461217667935,289.17736388163644,-6.486653744919607,61.722988388521514,-4.52366678316038,63.01250142676231,inner,outer,800,1206
349,299.3949157682596,1.0621123133554988,-5.599705911935396,63.51492420601444,-0.0013993547714751602,-0.0008063230815933012,2.3886261317468005,1.737815098389764,0.6508110333570365,-0.0015175045585526445,2.1336120222560213,-6.742946662962445,64.28383007800956,299.3949157682596,290.21484975619416,-7.032435822977135,62.528970466579025,-5.051305383722848,63.86539002732477,inner,outer,796,1210
350,300.4570280816151,1.092853864889264,-6.14816937280364,64.38614129001964,-0.0011373705415117974,0.0011883839119622265,2.3607857109434622,1.7293573804974747,0.6314283304459878,-0.0008608918343456105,2.1319029924485817,-7.317566703181716,65.17701006230074,300.4570280816151,291.2443955140228,-7.668666124432846,63.555500768034776,-5.604484686636511,64.70769932258082,inner,outer,791,1214
351,301.54988194650434,1.0897370126680812,-6.711190748149926,65.28341826679006,0.0011615723655736398,0.0007878053058216735,2.3707885524518555,1.754845488437562,0.6159430640142937,0.0012529634396518015,2.1318137135094704,-7.904390103838429,66.09886900487243,301.54988194650434,292.3037402239704,-8.2064846866365,64.36478144236314,-6.152579880963955,65.55211452456588,inner,outer,787,1218
352,302.6396189591724,1.024493597982996,-7.273837606971858,66.17755766351087,0.0005820861322658618,-0.0014801257997353286,2.338252705341926,1.7470769082422724,0.5911757970996534,0.004266225367785177,2.134553847274423,-8.491663536325309,67.01675419598082,302.6396189591724,293.3600636508185,-8.714232984431717,65.18651762803361,-6.7103346866365,66.39252858452453,inner,outer,783,1222
353,303.6641125571554,1.1255271348608744,-7.806383792430782,67.01578032416569,-0.0019677549078411984,-0.0002543649132819782,2.3726306772246284,1.7624262700137097,0.6102044072109187,0.007010047065317991,2.140556932573295,-9.04837671752539,67.8766835070935,303.6641125571554,294.35314416072583,-9.247284686636505,65.99777280042348,-7.230734686636509,67.24841551161256,inner,outer,779,1226
354,304.7896396920163,1.0624058886167518,-8.398081539004538,67.93245897801295,3.5196295001575515e-05,0.0010659775937115058,2.3510706887802506,1.7538297266700869,0.5972409621101635,0.01011821597107648,2.149163462949259,-9.650468584006335,68.82761881463857,304.7896396920163,295.44416031075633,-9.896245363944956,67.01903000754687,-7.924901952937205,68.30018659653912,inner,outer,774,1231
355,305.85204558063305,1.13017215313306,-8.965704093025524,68.79159876914431,0.0003645326717274208,-0.0006642428509195954,2.3432130288639534,1.7156755128517736,0.6275375160121797,0.013440849153737906,2.1620161153145787,-10.224476587195184,69.7215087803936,305.85204558063305,296.47399064222276,-10.396030145886314,67.84406478948823,-8.45254055349966,69.15307519710159,inner,outer,770,1235
356,306.9822177337661,1.0939258850643796,-9.582558152855917,69.6968486241231,-0.0014212079943140231,-0.000515821947943229,2.373918877687615,1.7101236382952756,0.6637952393923392,0.015498390271433588,2.1777299592508865,-10.83235240552845,70.67423539901931,306.9822177337661,297.5695093846787,-10.938584686636505,68.6513837572715,-8.987084686636507,70.00310343241632,inner,outer,766,1239
357,308.0761436188305,1.1375352030019599,-10.195231432663167,70.56232234355606,-0.0007827059107522966,0.0032755791703657565,2.3762910100038157,1.6396891038997423,0.7366019061040734,0.015272873512885346,2.1954291352311017,-11.421519402680081,71.59587836757962,308.0761436188305,298.6298932444504,-11.57804252539954,69.67657716900146,-9.651226728794228,71.06731137239613,inner,outer,761,1244
358,309.21367882183245,1.0557424334859888,-10.847433931009359,71.45136340502532,0.005888119465237785,0.008199980517547794,2.3571925806880416,1.5873032004822702,0.7698893802057715,0.014317498536345882,2.2107657938299075,-12.02928255653715,72.55744494711655,309.21367882183245,299.7325492704703,-12.109484686636506,70.48849903508939,-10.22303468663651,71.90190442613199,inner,outer,757,1248
359,310.26942125531843,1.1027640376920544,-11.464762405480995,72.26754352839187,0.017202127978022154,0.014133255082256924,2.3649923867252296,1.503787300428192,0.8612050862970375,0.014877528580374876,2.2258685268079232,-12.598751464204062,73.44634449658976,310.26942125531843,300.75592046209243,-12.623609385398415,71.30759402900034,-10.752501226035337,72.75403586963724,inner,outer,753,1252
360,311.3721852930105,0.9114053169677732,-12.121997198105438,73.11043484994782,0.03639484201909932,0.030269262912110014,2.3591870769077845,1.3738350074423769,0.9853520694654077,0.0204289678937626,2.2418943772791033,-13.210454892301959,74.3638996387366,311.3721852930105,301.824871478492,-13.25983968685415,72.33412433045605,-11.423548800767463,73.81538344436937,inner,outer,748,1257
361,312.28359060997826,0.7739048756656643,-12.678770582656687,73.79643829824109,0.07816954972373544,0.02710509861030767,2.3609208080917243,1.3100238814612872,1.050896926630437,0.03798504443874576,2.2657542636493186,-13.741972432901694,75.1040821468651,312.28359060997826,302.70833122747297,-13.669176245397288,72.93861088899921,-11.849284686636508,74.44262061516373,inner,outer,745,1260
362,313.0574954856439,0.9146911861754461,-13.16835198050164,74.36549991973209,0.08207534097938526,-0.013252841647902188,2.3526856756313044,1.2266762069714536,1.1260094686598507,0.05224486504594971,2.3039480792999107,-14.23274763388364,75.70200748865769,313.0574954856439,303.45850658245706,-14.078512803940429,73.54309744754235,-12.284002645785456,75.06613728938737,inner,outer,742,1263
